"id","address","region","village","takeup_survey","age","male","delay","intensive","info_none","intensive.nondelay.peers","n.peers","agpop","educ","rice_inc","ricearea_2010","disaster_loss","insurance_repay","insurance_buy","disaster_prob","general_trust","default","info_takeup_rate","info_takeup_list","understanding","day","risk_averse","literacy","educ_good","reveal","disaster_yes","G"
11123460,"hongxing10",1,"hongxing",1,45,1,1,1,0,1,5,1,1,50,1.5,NA,0,0,30,1,1,0,1,0,25,0,1,0,NA,0,1
11123462,"hongxing10",1,"hongxing",1,55,1,1,0,1,2,5,6,0,60,10,NA,0,0,50,1,1,0,0,1,25,0.200000002980232,0,0,NA,NA,1
11123463,"hongxing10",1,"hongxing",1,50,1,1,0,1,3,5,4,1,NA,16,5,1,1,40,1,1,0,0,0.800000011920929,25,1,1,0,NA,1,1
11123465,"hongxing10",1,"hongxing",0,53,1,1,1,1,1,5,5,0,NA,11,NA,0,0,50,0,1,0,0,0.200000002980232,25,0,0,0,NA,0,1
11123466,"hongxing10",1,"hongxing",0,68,1,1,0,0,2,5,7,1,50,24,NA,0,1,20,1,1,0,1,0.400000005960464,25,0,1,0,NA,1,1
11123467,"hongxing10",1,"hongxing",0,44,1,0,1,1,0,5,5,1,100,21,NA,0,0,30,1,1,0,0,0,21,0,1,0,0,0,0
11123468,"hongxing10",1,"hongxing",0,47,1,1,0,1,1,5,6,1,90,20,30,0,1,20,1,1,0,0,0.400000005960464,25,0,1,0,NA,1,1
11123469,"hongxing10",1,"hongxing",0,45,1,1,0,0,1,5,6,1,50,10,60,0,0,50,1,1,1,0,0.400000005960464,25,0,1,0,NA,1,1
11123470,"hongxing10",1,"hongxing",0,60,1,0,0,1,0,5,7,1,100,20,NA,0,1,40,1,1,0,0,0.200000002980232,21,0,1,0,0,0,0
11123477,"hongxing10",1,"hongxing",1,46,1,0,0,1,0,5,4,2,60,22,5,0,0,50,1,1,0,0,0.200000002980232,21,0,1,1,0,1,0
11123478,"hongxing10",1,"hongxing",1,38,1,1,0,0,0,5,4,2,100,130,20,0,1,5,1,1,1,0,0.800000011920929,25,0.600000023841858,1,1,NA,1,0
11123480,"hongxing10",1,"hongxing",1,56,1,0,0,1,1,4,4,2,100,14,NA,0,0,0,1,1,0,0,0.200000002980232,21,0,1,1,0,0,1
11123483,"hongxing10",1,"hongxing",1,56,1,0,1,1,0,4,5,2,50,26,20,0,0,60,1,1,0,0,0.800000011920929,21,0.199999988079071,1,1,0,1,0
11123484,"hongxing10",1,"hongxing",1,51,1,1,1,1,0,5,5,2,35,20,20,0,1,40,1,1,0,0,0.600000023841858,25,0.199999988079071,1,1,NA,1,0
11123485,"hongxing11",1,"hongxing",0,78,1,0,1,1,1,5,2,1,100,0.8,NA,0,0,50,1,1,0,0,0.800000011920929,21,0,1,0,0,0,1
11123487,"hongxing11",1,"hongxing",0,56,1,0,0,1,0,5,6,1,NA,30,NA,1,1,20,0,1,0,0,0.400000005960464,21,1,1,0,0,0,0
11123489,"hongxing11",1,"hongxing",0,46,1,1,1,0,2,5,4,1,100,34,NA,1,1,20,1,1,1,0,0.600000023841858,23,0.199999988079071,1,0,NA,1,1
11123490,"hongxing11",1,"hongxing",0,33,1,0,0,1,1,4,4,2,50,20,20,0,1,20,1,1,0,0,0,21,0,1,1,0,1,1
11123491,"hongxing11",1,"hongxing",0,39,1,1,1,1,0,3,4,2,40,9,10,0,0,50,1,1,0,0,0.400000005960464,23,0,1,1,NA,1,0
11123492,"hongxing11",1,"hongxing",0,74,1,1,0,0,0,4,3,1,100,6,NA,1,1,40,1,1,1,0,0,23,0,1,0,NA,0,0
11123493,"hongxing11",1,"hongxing",0,41,1,1,1,0,1,5,4,1,100,28,NA,0,0,50,1,1,1,0,0.600000023841858,23,0.199999988079071,1,0,NA,1,1
11123497,"hongxing11",1,"hongxing",0,67,0,1,1,0,1,5,8,0,40,4,NA,1,1,20,1,1,1,0,0.400000005960464,23,0,0,0,NA,0,1
11123498,"hongxing11",1,"hongxing",0,53,1,1,0,1,0,3,6,1,100,16,10,0,0,50,1,1,0,0,0,23,0,1,0,NA,1,0
11123499,"hongxing11",1,"hongxing",0,51,1,0,1,1,0,5,3,2,100,30,10,1,0,40,1,1,0,0,0,21,0,1,1,NA,1,0
11123501,"hongxing11",1,"hongxing",0,42,1,1,0,0,0,5,4,1,90,10,NA,1,1,50,1,1,0,1,0.400000005960464,23,0,1,0,NA,0,0
11123502,"hongxing11",1,"hongxing",1,47,1,1,1,0,1,4,3,2,100,28,NA,0,1,20,0,1,0,1,0.200000002980232,23,0.399999976158142,1,1,NA,1,1
11123503,"hongxing11",1,"hongxing",1,48,1,0,1,1,1,4,5,2,100,18,NA,0,0,30,1,1,0,0,0.800000011920929,21,0.199999988079071,1,1,NA,0,1
11123504,"hongxing11",1,"hongxing",0,60,1,0,0,1,0,5,4,2,80,14,NA,0,1,20,1,1,0,0,1,21,0,1,1,0,0,0
11123505,"hongxing11",1,"hongxing",1,52,1,0,1,1,1,5,4,1,100,30,NA,0,0,50,1,1,0,0,0.800000011920929,21,0,1,0,0,0,1
11123506,"hongxing11",1,"hongxing",0,42,1,1,1,1,2,5,5,1,100,22,10,0,1,50,0,1,0,0,0.600000023841858,23,0,1,0,NA,1,1
11123507,"hongxing11",1,"hongxing",0,65,1,1,0,1,0,5,5,1,40,4,NA,0,0,50,1,1,0,0,0.400000005960464,23,0,1,0,NA,0,0
11123508,"hongxing11",1,"hongxing",0,48,1,1,1,1,0,4,3,1,100,4,NA,0,1,0,1,1,0,0,0.200000002980232,23,0,1,0,NA,0,0
11123509,"hongxing11",1,"hongxing",1,55,1,0,0,1,1,4,9,1,100,27,NA,0,0,30,1,1,0,0,0.200000002980232,21,0.399999976158142,1,0,0,0,1
11123511,"hongxing11",1,"hongxing",0,66,1,0,1,1,0,4,6,0,40,13,30,1,1,20,1,1,0,0,0.400000005960464,21,0,0,0,0,1,0
11123512,"hongxing11",1,"hongxing",1,74,1,1,0,1,2,4,1,0,40,5,NA,1,0,50,1,1,0,0,1,23,0.200000002980232,0,0,NA,NA,1
11123513,"hongxing11",1,"hongxing",0,36,1,1,1,1,1,4,4,1,100,23,40,0,1,40,1,1,0,0,0.200000002980232,23,0,1,0,NA,1,1
11123515,"hongxing11",1,"hongxing",0,46,1,1,1,1,0,2,4,2,100,15,15,0,0,50,1,1,0,0,1,23,0,1,1,NA,1,0
11123518,"hongxing11",1,"hongxing",0,53,1,1,0,1,0,5,5,0,100,29,NA,1,1,20,1,1,0,0,0,23,0,0,0,NA,1,0
11123519,"hongxing11",1,"hongxing",0,46,1,1,0,0,0,3,6,1,90,24,30,0,0,30,1,1,0,1,1,23,0,1,0,NA,1,0
11123521,"hongxing11",1,"hongxing",1,56,1,0,0,1,0,4,5,2,100,9.2,NA,1,1,50,1,1,0,0,0.200000002980232,21,0,1,1,0,0,0
11123522,"hongxing11",1,"hongxing",0,44,1,1,0,0,1,5,3,3,60,15,NA,1,1,40,1,1,1,0,0.400000005960464,23,1,1,1,NA,0,1
11123524,"hongxing11",1,"hongxing",1,58,1,1,0,0,1,5,6,1,60,10,NA,0,0,50,1,1,0,1,0.800000011920929,23,0,1,0,NA,NA,1
11123525,"hongxing11",1,"hongxing",1,49,1,1,1,0,0,4,4,2,40,15,NA,1,1,20,1,1,0,1,0.400000005960464,23,1,1,1,NA,0,0
11123526,"hongxing11",1,"hongxing",1,61,1,0,0,1,0,2,5,1,100,3,NA,0,0,30,1,1,0,0,0,21,0,1,0,NA,0,0
11123528,"hongxing11",1,"hongxing",1,36,1,0,1,1,0,3,2,2,20,4,NA,0,1,20,1,1,0,0,0.400000005960464,21,0.600000023841858,1,1,0,0,0
1112385,"jingang8",1,"jingang",0,54,1,1,1,1,2,3,7,1,70,9,NA,1,1,70,1,0,0,0,0,18,0,1,0,NA,0,1
1112386,"jingang8",1,"jingang",1,58,1,0,1,1,0,5,3,1,30,2,NA,1,0,50,1,0,0,0,0.800000011920929,16,0,1,0,0,0,0
1112387,"jingang8",1,"jingang",1,58,1,0,0,1,1,4,5,1,60,5,40,1,1,80,1,0,0,0,0.200000002980232,16,0,1,0,0,1,1
1112388,"jingang8",1,"jingang",0,60,1,1,0,0,1,4,5,1,20,7.6,NA,0,0,30,1,0,1,0,0.200000002980232,18,0,1,0,NA,0,1
1112390,"jingang8",1,"jingang",1,55,1,0,1,1,2,5,7,1,40,5,50,0,1,20,1,0,0,0,1,16,1,1,0,0,1,1
1112394,"jingang8",1,"jingang",1,46,1,0,1,1,1,4,4,4,20,4.3,NA,1,1,0,1,0,0,0,1,16,0,1,1,0,0,1
1112395,"jingang8",1,"jingang",0,38,1,1,0,0,1,3,4,3,20,2.5,NA,0,0,40,1,0,0,1,0.200000002980232,18,0,1,1,NA,0,1
1112399,"jingang8",1,"jingang",1,70,1,1,0,0,1,4,7,1,15,1.8,NA,0,1,20,1,0,1,0,0.200000002980232,18,0,1,0,NA,0,1
1112402,"jingang8",1,"jingang",0,45,1,1,1,0,0,1,4,2,60,4,NA,0,0,30,1,0,1,0,0.800000011920929,18,0.199999988079071,1,1,NA,0,0
1112403,"jingang8",1,"jingang",0,57,1,0,0,1,0,2,7,1,60,10,NA,0,1,20,1,0,0,0,0,16,0,1,0,0,0,0
11124033,"xinguang12",1,"xinguang",1,39,1,0,0,1,0,5,4,2,30,5.9,50,0,0,50,1,0,0,0,0.200000002980232,23,0.399999976158142,1,1,0,1,0
11124036,"xinguang12",1,"xinguang",1,73,1,1,1,1,0,3,10,0,100,6,30,0,0,50,1,0,0,0,0.400000005960464,25,0,0,0,NA,1,0
11124037,"xinguang12",1,"xinguang",0,42,1,0,0,1,0,5,3,2,40,8,NA,0,1,20,1,0,0,0,0,23,0,1,1,0,0,0
11124038,"xinguang12",1,"xinguang",0,41,1,1,0,0,1,5,5,0,70,23,NA,0,0,30,1,0,1,0,0.200000002980232,25,0,0,0,NA,1,1
11124039,"xinguang12",1,"xinguang",0,45,1,0,0,1,0,5,2,1,100,10,30,0,1,20,1,0,0,0,0.200000002980232,23,0,1,0,0,1,0
11124040,"xinguang12",1,"xinguang",1,48,1,1,0,1,1,5,4,3,50,14,5,0,0,50,1,0,0,0,0.600000023841858,15,0,1,1,NA,1,1
11124041,"xinguang12",1,"xinguang",1,40,1,1,0,1,4,5,3,2,35,7.8,5,1,1,40,1,0,0,0,1,25,0.399999976158142,1,1,NA,1,1
11124042,"xinguang12",1,"xinguang",0,38,1,1,0,0,0,3,4,1,100,30,NA,0,0,50,0,0,0,1,0.600000023841858,25,0,1,0,NA,1,0
11124043,"xinguang12",1,"xinguang",1,50,1,0,1,1,0,3,1,0,90,7.2,30,0,1,20,1,0,0,0,0.200000002980232,23,0.399999976158142,0,0,0,1,0
11124045,"xinguang12",1,"xinguang",0,54,1,1,0,1,0,5,3,2,NA,7.2,NA,0,0,30,1,0,0,0,0.400000005960464,25,0,1,1,NA,0,0
11124047,"xinguang12",1,"xinguang",0,59,1,0,0,1,1,5,3,1,100,6,20,0,1,20,1,0,0,0,0,23,0,1,0,0,1,1
11124048,"xinguang12",1,"xinguang",1,70,1,1,1,0,0,4,3,0,40,5,50,0,0,50,1,0,0,1,0.600000023841858,25,0,0,0,NA,1,0
11124049,"xinguang12",1,"xinguang",1,41,1,0,1,1,1,3,4,1,95,17,30,0,1,40,0,0,0,0,0.800000011920929,23,0,1,0,0,1,1
1112405,"jingang8",1,"jingang",1,53,1,0,1,1,1,3,3,2,30,3,20,0,0,50,1,0,0,0,0.800000011920929,16,0,1,1,0,1,1
11124051,"xinguang12",1,"xinguang",1,67,1,0,0,1,0,4,2,0,100,6.5,NA,0,1,20,1,0,0,0,0.600000023841858,23,0.399999976158142,0,0,0,0,0
11124053,"xinguang12",1,"xinguang",0,54,1,0,0,1,0,3,8,2,NA,12,10,0,0,30,1,0,0,0,0.200000002980232,23,0,1,1,0,1,0
11124056,"xinguang12",1,"xinguang",0,37,1,0,0,1,0,0,5,1,100,101,NA,0,0,10,1,0,0,0,0.200000002980232,23,0.600000023841858,1,0,0,1,0
11124057,"xinguang12",1,"xinguang",0,48,1,1,1,0,0,2,3,2,100,8.86,NA,0,1,0,1,0,1,0,0.600000023841858,25,0,1,1,NA,0,0
11124058,"xinguang12",1,"xinguang",0,50,1,0,0,1,0,4,4,1,40,7.6,10,0,0,50,1,0,0,0,0.200000002980232,23,0.399999976158142,1,0,0,1,0
11124061,"xinguang12",1,"xinguang",1,63,1,1,1,1,0,3,4,1,90,4.9,NA,0,1,20,1,0,0,0,0.400000005960464,25,0,1,0,NA,0,0
11124062,"xinguang12",1,"xinguang",1,37,1,1,1,1,0,3,5,2,70,10.9,NA,0,0,30,1,0,0,0,0.600000023841858,25,0,1,1,NA,0,0
11124064,"xinguang12",1,"xinguang",1,47,1,0,1,1,1,4,4,1,50,6.8,NA,0,1,20,1,0,0,0,0,23,0,1,0,0,0,1
11124065,"xinguang12",1,"xinguang",1,31,1,1,1,1,2,5,6,2,70,15,NA,0,0,50,1,0,0,0,0.800000011920929,25,0.200000002980232,1,1,NA,NA,1
11124066,"xinguang12",1,"xinguang",0,61,1,1,0,0,0,3,6,1,50,9,NA,1,0,40,1,0,0,1,0.800000011920929,25,0,1,0,NA,0,0
11124067,"xinguang12",1,"xinguang",0,52,1,1,1,0,0,3,5,0,80,20,NA,0,0,50,1,0,0,1,0.200000002980232,25,0,0,0,NA,1,0
1112407,"jingang8",1,"jingang",0,67,1,0,0,1,0,4,10,2,20,2.5,NA,0,1,40,1,0,0,0,0.400000005960464,16,0,1,1,0,1,0
11124071,"xinguang13",1,"xinguang",0,60,1,1,1,0,0,5,3,1,100,9,NA,0,0,30,1,0,0,1,0.200000002980232,25,0,1,0,NA,0,0
11124072,"xinguang13",1,"xinguang",0,46,1,1,1,1,1,4,5,0,100,23,NA,0,1,20,1,0,0,0,0,25,0,0,0,NA,1,1
11124074,"xinguang13",1,"xinguang",0,67,1,0,0,1,1,2,6,1,NA,0.47,NA,0,0,50,1,0,0,0,0.200000002980232,25,0,1,0,0,1,1
11124079,"xinguang13",1,"xinguang",0,79,1,1,0,0,2,3,1,0,100,1.41,NA,0,0,50,1,0,0,1,1,25,0,0,0,NA,0,1
11124080,"xinguang13",1,"xinguang",0,38,1,1,0,1,2,5,5,2,30,7,NA,0,1,20,1,0,0,0,0.600000023841858,25,0,1,1,NA,0,1
11124081,"xinguang13",1,"xinguang",0,48,1,0,1,1,2,5,5,0,40,8,NA,0,0,30,1,0,0,0,0,23,1,0,0,NA,0,1
11124082,"xinguang13",1,"xinguang",0,37,1,0,1,1,2,5,4,2,40,8,NA,0,1,20,1,0,0,0,0.200000002980232,23,0,1,1,0,0,1
11124083,"xinguang13",1,"xinguang",0,55,1,0,0,1,0,5,5,3,50,7,NA,0,0,50,1,0,0,0,0.200000002980232,25,0,1,1,0,0,0
11124084,"xinguang13",1,"xinguang",0,52,1,1,1,1,0,5,5,1,55,14,NA,0,1,40,1,0,0,0,0.600000023841858,25,0,1,0,NA,0,0
11124087,"xinguang13",1,"xinguang",0,58,1,1,1,1,1,2,3,1,100,4.9,20,0,0,30,1,0,0,0,1,25,0,1,0,NA,1,1
11124088,"xinguang13",1,"xinguang",0,47,1,1,1,0,0,4,4,2,40,6.35,NA,1,1,0,1,0,0,1,0.600000023841858,25,0,1,1,NA,0,0
11124089,"xinguang13",1,"xinguang",0,55,1,0,1,1,2,4,2,1,100,10,NA,0,0,50,1,0,0,0,0.800000011920929,23,0,1,0,1,0,1
11124090,"xinguang13",1,"xinguang",1,54,1,1,0,0,0,4,5,1,100,40,NA,0,1,40,1,0,1,0,0.600000023841858,25,0.199999988079071,1,0,NA,1,0
11124091,"xinguang13",1,"xinguang",0,53,1,0,1,1,1,3,5,1,60,10,NA,0,0,50,0,0,0,0,0,23,0,1,0,0,0,1
11124095,"xinguang13",1,"xinguang",0,50,1,0,0,1,1,5,4,1,100,4.4,NA,0,0,30,0,0,0,0,0.200000002980232,25,0,1,0,0,0,1
11124097,"xinguang13",1,"xinguang",0,42,1,1,1,0,0,4,4,0,100,17,NA,1,1,0,0,0,1,0,0.200000002980232,25,0,0,0,NA,1,0
1112410,"jingang8",1,"jingang",1,71,1,1,0,1,2,4,6,1,100,2,80,1,0,50,1,0,0,0,0.200000002980232,18,0,1,0,NA,1,1
1112411,"jingang8",1,"jingang",1,56,1,1,1,0,1,4,10,1,40,7,NA,1,1,20,1,0,0,1,0.200000002980232,18,0.199999988079071,1,0,NA,0,1
1112412,"jingang8",1,"jingang",1,78,1,1,0,0,3,5,9,1,40,5,NA,0,0,30,1,0,0,1,0.800000011920929,18,0,1,0,NA,NA,1
11124137,"xinguang22",1,"xinguang",1,61,1,0,0,1,1,2,9,1,75,24.9,NA,0,1,40,1,0,0,0,0.600000023841858,21,0.399999976158142,1,0,0,1,1
11124138,"xinguang22",1,"xinguang",1,46,1,0,1,1,2,4,4,4,30,8.56,NA,0,0,0,1,0,0,0,0.800000011920929,21,1,1,1,0,0,1
11124140,"xinguang22",1,"xinguang",1,49,1,1,0,0,1,4,5,2,15,5.8,50,1,1,20,0,0,0,1,0.200000002980232,25,0.600000023841858,1,1,NA,1,1
11124145,"xinguang22",1,"xinguang",1,59,1,1,0,0,1,3,3,2,30,15,20,0,0,30,1,0,1,0,0.600000023841858,25,0,1,1,NA,1,1
11124146,"xinguang22",1,"xinguang",0,61,1,1,1,0,0,4,5,3,35,6.6,NA,0,1,20,1,0,1,0,0.600000023841858,25,0,1,1,NA,0,0
11124147,"xinguang22",1,"xinguang",1,56,1,0,0,1,1,4,6,2,70,6.2,NA,0,0,50,1,0,0,0,0.200000002980232,21,0,1,1,0,0,1
11124150,"xinguang22",1,"xinguang",1,41,1,0,1,1,0,2,3,1,100,3,NA,1,1,40,1,0,0,0,0,21,0,1,0,NA,0,0
11124151,"xinguang22",1,"xinguang",1,40,1,1,1,1,1,4,6,3,50,9,NA,1,1,0,1,0,0,0,1,25,1,1,1,NA,0,1
11124152,"xinguang22",1,"xinguang",1,59,1,0,1,1,0,3,6,2,30,8.7,NA,0,1,20,1,0,0,0,0.400000005960464,21,0,1,1,0,0,0
11124153,"xinguang22",1,"xinguang",0,52,1,1,1,1,0,4,7,1,60,12.5,NA,0,0,30,1,0,0,0,0.400000005960464,25,0.199999988079071,1,0,NA,0,0
11124154,"xinguang22",1,"xinguang",0,53,1,0,1,1,0,2,3,1,90,4,NA,0,1,5,1,0,0,0,0.200000002980232,21,0,1,0,1,0,0
11124155,"xinguang22",1,"xinguang",1,50,1,1,1,0,1,4,4,2,NA,9,5,1,1,50,1,0,0,1,0.600000023841858,25,0,1,1,NA,1,1
11124156,"xinguang22",1,"xinguang",0,47,1,1,1,1,0,4,5,2,60,6.3,NA,0,1,40,1,0,0,0,0.400000005960464,25,0.199999988079071,1,1,NA,0,0
11124157,"xinguang22",1,"xinguang",0,47,1,1,0,1,2,4,3,1,40,13,NA,1,1,50,1,0,0,0,0.200000002980232,25,0.399999976158142,1,0,NA,0,1
11124160,"xinguang22",1,"xinguang",0,58,1,1,0,1,1,3,5,1,40,7.2,10,0,1,20,1,0,0,0,0.600000023841858,25,0,1,0,NA,1,1
11124161,"xinguang22",1,"xinguang",1,40,1,1,1,1,0,4,4,1,100,6.3,NA,0,0,30,0,0,0,0,0.400000005960464,25,0,1,0,NA,0,0
11124163,"xinguang22",1,"xinguang",1,70,1,0,0,1,1,5,7,2,60,10,NA,1,1,20,1,0,0,0,0.200000002980232,25,0.399999976158142,1,1,0,0,1
11124165,"xinguang22",1,"xinguang",1,48,1,0,0,1,0,0,5,2,60,9.8,30,1,1,50,1,0,0,0,0.200000002980232,21,0,1,1,0,1,0
1112418,"jingang8",1,"jingang",0,39,1,0,0,1,0,1,4,1,80,18,NA,0,1,20,1,0,0,0,0.400000005960464,16,0,1,0,0,NA,0
11124187,"xinguang3",1,"xinguang",1,47,1,1,1,1,0,3,5,2,100,25,NA,1,1,100,1,1,0,0,0.600000023841858,25,1,1,1,NA,1,0
11124188,"xinguang3",1,"xinguang",1,71,1,0,1,1,0,3,5,0,100,6,NA,0,0,5,0,1,0,0,0.600000023841858,23,0,0,0,1,0,0
11124190,"xinguang3",1,"xinguang",1,44,1,0,0,1,1,5,4,1,70,15,30,1,1,30,0,1,0,0,0.200000002980232,23,0,1,0,0,1,1
11124191,"xinguang3",1,"xinguang",1,39,1,1,1,1,0,3,5,2,80,14,20,0,1,20,1,1,0,0,0.200000002980232,25,0.600000023841858,1,1,NA,1,0
11124192,"xinguang3",1,"xinguang",0,54,1,1,0,1,0,3,4,0,100,30,30,0,0,50,1,1,0,0,0.200000002980232,25,0,0,0,NA,1,0
11124196,"xinguang3",1,"xinguang",1,45,1,0,1,1,1,5,4,1,100,10,NA,0,1,40,0,1,0,0,0,23,0,1,0,NA,0,1
11124197,"xinguang3",1,"xinguang",0,77,1,1,0,0,0,4,2,1,100,1.8,NA,0,0,50,1,1,0,1,1,25,0,1,0,NA,0,0
11124199,"xinguang3",1,"xinguang",1,42,1,1,1,1,0,3,4,2,60,11,20,1,1,30,1,1,0,0,0.600000023841858,25,0,1,1,NA,1,0
11124200,"xinguang3",1,"xinguang",0,44,1,0,1,1,1,4,6,1,70,6.9,NA,1,1,20,0,1,0,0,0,23,0,1,0,1,0,1
11124202,"xinguang3",1,"xinguang",1,62,1,0,1,1,0,4,6,2,70,20,20,0,0,50,1,1,0,0,0.800000011920929,23,0.399999976158142,1,1,0,1,0
11124203,"xinguang3",1,"xinguang",1,61,1,1,1,1,1,5,5,1,50,12,70,1,1,40,1,1,0,0,0.200000002980232,25,0.199999988079071,1,0,NA,1,1
11124204,"xinguang3",1,"xinguang",1,47,1,1,1,0,0,5,5,1,85,19,NA,0,0,30,1,1,0,1,0.600000023841858,25,0,1,0,NA,1,0
11124206,"xinguang3",1,"xinguang",1,48,1,1,0,0,0,4,4,1,80,23,NA,0,1,0,1,1,0,1,0.600000023841858,25,1,1,0,NA,1,0
11124207,"xinguang3",1,"xinguang",0,58,1,1,1,0,0,4,4,1,100,21,NA,0,0,30,1,1,1,0,1,25,0,1,0,NA,1,0
11124208,"xinguang3",1,"xinguang",1,56,1,1,1,1,1,4,3,2,60,9,NA,0,1,20,1,1,0,0,0.600000023841858,25,0,1,1,NA,0,1
11124210,"xinguang3",1,"xinguang",1,48,1,0,0,1,1,4,6,0,100,12,50,1,1,40,1,1,0,0,0.200000002980232,23,0,0,0,0,1,1
11124211,"xinguang3",1,"xinguang",1,42,1,0,0,1,0,5,5,1,100,12,30,0,1,40,1,1,0,0,0.400000005960464,23,0,1,0,1,1,0
11124212,"xinguang3",1,"xinguang",0,35,1,1,1,1,1,5,4,0,40,5,30,0,0,50,0,1,0,0,0.200000002980232,25,0,0,0,NA,1,1
11124213,"xinguang3",1,"xinguang",0,42,1,1,1,0,0,5,4,1,30,4,30,1,0,20,0,1,0,1,0.200000002980232,25,0,1,0,NA,1,0
11124214,"xinguang3",1,"xinguang",1,35,1,1,1,0,0,5,5,0,50,6,NA,0,0,30,1,1,1,0,0.600000023841858,25,0,0,0,NA,0,0
11124215,"xinguang3",1,"xinguang",0,31,1,0,0,1,0,4,3,2,35,4,NA,0,1,20,1,1,0,0,0.600000023841858,23,0.399999976158142,1,1,0,0,0
11124216,"xinguang3",1,"xinguang",1,72,1,0,1,1,0,4,2,2,70,1.2,NA,0,0,50,1,1,0,0,0.800000011920929,23,0,1,1,0,0,0
11124217,"xinguang3",1,"xinguang",0,51,1,1,1,1,0,2,4,2,100,20,NA,0,1,40,1,1,0,0,0.400000005960464,25,0,1,1,NA,1,0
11124218,"xinguang3",1,"xinguang",0,70,1,1,0,1,1,4,5,2,100,28,10,0,0,50,1,1,0,0,0.600000023841858,25,0,1,1,NA,1,1
1112422,"jingang8",1,"jingang",0,52,1,0,0,1,0,1,3,2,100,43,20,0,0,50,1,0,0,0,0.200000002980232,16,0,1,1,0,1,0
11124221,"xinguang3",1,"xinguang",1,48,1,0,0,1,0,4,4,1,70,20,NA,1,1,20,1,1,0,0,0.400000005960464,23,1,1,0,0,0,0
11124222,"xinguang3",1,"xinguang",0,40,1,1,0,0,1,4,4,1,70,9,NA,0,0,30,1,1,0,1,0.600000023841858,25,0,1,0,NA,0,1
11124223,"xinguang3",1,"xinguang",0,52,1,1,0,1,0,5,4,2,100,26,NA,0,1,20,1,1,0,0,0.600000023841858,25,0,1,1,NA,1,0
11124224,"xinguang3",1,"xinguang",0,52,1,0,0,1,0,3,5,1,100,21,10,0,0,50,1,1,0,0,0.200000002980232,23,0.399999976158142,1,0,0,1,0
11124226,"xinguang3",1,"xinguang",0,50,1,0,0,1,0,3,4,2,60,14,10,0,1,40,1,1,0,0,0.200000002980232,23,0,1,1,0,1,0
11124229,"xinguang3",1,"xinguang",1,49,1,0,0,1,0,3,6,1,100,22,NA,1,0,50,1,1,0,0,0.200000002980232,23,0,1,0,0,0,0
1112423,"jingang8",1,"jingang",0,53,1,1,0,1,0,4,3,1,75,5,NA,1,1,40,1,0,0,0,0.200000002980232,18,0,1,0,NA,0,0
11124237,"xinguang4",1,"xinguang",1,40,1,0,1,1,0,0,3,0,100,12,50,0,1,20,1,0,0,0,0.200000002980232,25,0,0,0,0,1,0
1112424,"jingang8",1,"jingang",1,32,1,1,0,1,2,5,2,0,70,15,NA,0,0,50,1,0,0,0,1,18,0.200000002980232,0,0,NA,NA,1
11124244,"xinguang4",1,"xinguang",0,34,1,0,1,1,2,3,3,2,50,5,NA,0,0,30,1,0,0,0,0.800000011920929,23,0.399999976158142,1,1,0,0,1
11124245,"xinguang4",1,"xinguang",0,50,1,1,0,1,2,4,3,1,30,4,20,0,1,20,1,0,0,0,0.600000023841858,25,0,1,0,NA,1,1
11124247,"xinguang4",1,"xinguang",0,40,1,1,1,1,1,5,4,2,80,13.7,NA,0,0,50,1,0,0,0,0.600000023841858,25,0,1,1,NA,0,1
11124248,"xinguang4",1,"xinguang",0,52,1,0,0,1,1,4,4,1,40,7,20,0,1,40,1,0,0,0,0.200000002980232,25,0,1,0,0,1,1
11124249,"xinguang4",1,"xinguang",0,53,1,1,1,0,0,1,4,0,NA,13.6,30,1,1,50,1,0,1,0,0.800000011920929,25,0,0,0,NA,1,0
1112425,"jingang8",1,"jingang",0,67,1,1,1,1,1,5,5,1,50,4,80,1,0,20,1,0,0,0,0.200000002980232,17,0,1,0,NA,1,1
11124250,"xinguang4",1,"xinguang",0,63,1,1,1,0,1,4,5,1,70,5,NA,1,1,20,1,0,1,0,0.200000002980232,25,0.199999988079071,1,0,NA,0,1
11124251,"xinguang4",1,"xinguang",0,52,1,1,0,1,1,4,4,0,35,5.6,NA,0,0,30,1,0,0,0,0.200000002980232,25,0,0,0,NA,0,1
11124253,"xinguang4",1,"xinguang",0,47,1,1,0,1,0,4,3,0,70,24,100,0,1,50,1,0,0,0,0.200000002980232,25,0,0,0,NA,1,0
11124254,"xinguang4",1,"xinguang",1,70,1,1,0,0,0,5,6,1,60,6.7,NA,1,1,50,0,0,0,1,0.200000002980232,25,0,1,0,NA,0,0
11124255,"xinguang4",1,"xinguang",1,40,1,0,0,1,0,4,5,3,30,8,NA,0,1,40,0,0,0,0,0.600000023841858,25,0,1,1,0,0,0
11124256,"xinguang4",1,"xinguang",0,45,1,1,0,0,1,4,4,2,70,14,NA,0,0,0,1,0,0,1,0.600000023841858,25,0.399999976158142,1,1,NA,0,1
11124257,"xinguang4",1,"xinguang",0,56,1,1,1,1,1,3,5,2,50,8,NA,1,1,100,1,0,0,0,0.200000002980232,25,0,1,1,NA,0,1
11124258,"xinguang4",1,"xinguang",0,46,1,1,1,1,1,4,3,2,60,6,50,0,0,30,1,0,0,0,0.200000002980232,25,0.600000023841858,1,1,NA,1,1
